id,area,Y,M,O,total
08227,29.090376415577712,528.0,2196.0,661.0,3385.0
08228,9.486832980505138,40.0,244.0,76.0,360.0
08229,12.619429464123963,76.0,368.0,193.0,637.0
08230,51.41497836234107,1666.0,6805.0,2103.0,10574.0
08231,89.45110396188524,5052.0,21494.0,5460.0,32006.0
08232,24.974987487484352,394.0,1563.0,538.0,2495.0
08233,25.475478405713993,403.0,1620.0,573.0,2596.0
08234,35.082046690579496,770.0,3376.0,777.0,4923.0
08235,38.11167800031901,830.0,3708.0,1272.0,5810.0
08236,25.0549396327351,429.0,1633.0,449.0,2511.0
08237,23.059705115200412,282.0,1310.0,535.0,2127.0
08238,70.90486584149215,3356.0,13151.0,3603.0,20110.0
08239,12.951833846988619,95.0,473.0,103.0,671.0
08240,56.82209077462743,2047.0,8454.0,2414.0,12915.0
08241,4.6097722286464435,5.0,61.0,19.0,85.0
08242,8.803408430829505,36.0,213.0,61.0,310.0
08243,6.928203230275509,34.0,114.0,44.0,192.0
08244,45.645372164108814,1348.0,5712.0,1274.0,8334.0
08245,173.85554348366347,18532.0,78715.0,23656.0,120903.0
08246,23.979157616563597,328.0,1474.0,498.0,2300.0
08247,19.27433526739638,284.0,972.0,230.0,1486.0
08248,44.48595283907045,1328.0,5178.0,1410.0,7916.0
08249,9.486832980505138,56.0,244.0,60.0,360.0
08250,51.28108813198097,1917.0,6635.0,1967.0,10519.0
08251,43.9260742611948,1409.0,5060.0,1249.0,7718.0
08252,91.71150418568,5357.0,21849.0,6438.0,33644.0
08253,6.4031242374328485,20.0,98.0,46.0,164.0
08254,23.84848003542364,308.0,1404.0,563.0,2275.0
08255,6.614378277661476,37.0,112.0,26.0,175.0
08256,14.7648230602334,136.0,578.0,158.0,872.0
08257,5.852349955359813,16.0,84.0,37.0,137.0
08258,16.416455159382004,155.0,636.0,287.0,1078.0
08259,49.98499774932475,1534.0,6592.0,1868.0,9994.0
08260,80.52328855678958,4108.0,17385.0,4443.0,25936.0
08261,31.618823507524755,689.0,2648.0,662.0,3999.0
08262,50.32643440578718,1635.0,6489.0,2007.0,10131.0
08263,84.5502808984098,4302.0,19039.0,5254.0,28595.0
08264,41.00304866714181,994.0,4434.0,1297.0,6725.0
08265,22.85825890132492,328.0,1350.0,412.0,2090.0
08266,120.24038423092301,7801.0,37644.0,12386.0,57831.0
08267,48.79292981570178,1650.0,6302.0,1571.0,9523.0
08268,17.269916039170543,141.0,711.0,341.0,1193.0
08269,30.826125283596703,559.0,2533.0,709.0,3801.0
08270,90.13323471394999,4440.0,21706.0,6350.0,32496.0
08271,5.024937810560445,21.0,62.0,18.0,101.0
08272,7.399324293474371,37.0,131.0,51.0,219.0
08273,28.666182166448326,450.0,2149.0,688.0,3287.0
08274,38.961519477556315,857.0,3769.0,1446.0,6072.0
08275,9.233092656309694,59.0,206.0,76.0,341.0
08276,9.205976319760984,50.0,239.0,50.0,339.0
08277,7.280109889280518,26.0,136.0,50.0,212.0
08278,41.31585652022719,1096.0,4332.0,1400.0,6828.0
08279,238.90060694774303,37078.0,150541.0,40675.0,228294.0
08280,5.722761571129799,8.0,85.0,38.0,131.0
08281,41.2674205639267,1120.0,4243.0,1449.0,6812.0
08282,48.277841708179125,1557.0,6075.0,1691.0,9323.0
08283,46.09501057598317,1299.0,5577.0,1623.0,8499.0
08284,68.54742883580681,3048.0,12351.0,3396.0,18795.0
08285,61.455268285151924,2354.0,9662.0,3091.0,15107.0
08286,32.07413287993925,601.0,2779.0,735.0,4115.0
08287,19.42292459955503,259.0,958.0,292.0,1509.0
08288,25.79728667902886,422.0,1761.0,479.0,2662.0
08289,39.16631205513228,1021.0,4212.0,903.0,6136.0
08290,23.339880033967614,421.0,1465.0,293.0,2179.0
08291,43.44249072049161,1341.0,5254.0,954.0,7549.0
08292,18.741664813991314,209.0,910.0,286.0,1405.0
08293,8.246211251235321,20.0,169.0,83.0,272.0
08294,28.297526393662043,570.0,2235.0,398.0,3203.0
08295,63.150613615387776,2526.0,10573.0,2853.0,15952.0
08296,26.21545345783666,459.0,1876.0,414.0,2749.0
08297,6.614378277661476,36.0,93.0,46.0,175.0
08298,111.05516647144337,8522.0,32847.0,7964.0,49333.0
08299,10.523782589924593,51.0,234.0,158.0,443.0
08300,44.130488327232456,1249.0,5147.0,1394.0,7790.0
08301,129.59456007101534,10433.0,44695.0,12051.0,67179.0
08302,56.68553607402862,2149.0,8416.0,2288.0,12853.0
08303,8.902246907382429,35.0,186.0,96.0,317.0
08304,16.948451256678293,202.0,698.0,249.0,1149.0
08305,101.9080467872876,6889.0,26769.0,7883.0,41541.0
08306,13.96424004376894,125.0,527.0,128.0,780.0
08307,132.5641354213122,9939.0,45654.0,14700.0,70293.0
08308,6.576473218982953,30.0,97.0,46.0,173.0
08901,8.381527307120106,25.0,162.0,94.0,281.0
08902,37.5632799419859,995.0,3868.0,781.0,5644.0
08903,7.599342076785332,23.0,148.0,60.0,231.0
08904,57.24727067729954,1842.0,8404.0,2863.0,13109.0
08905,27.60434748368452,425.0,1994.0,629.0,3048.0
17001,15.083103128998356,141.0,585.0,184.0,910.0
17002,14.142135623730951,139.0,533.0,128.0,800.0
17003,6.461423991660043,36.0,93.0,38.0,167.0
17004,14.38749456993816,123.0,517.0,188.0,828.0
17005,12.509996003196804,98.0,414.0,114.0,626.0
17006,20.778594755180148,217.0,1234.0,276.0,1727.0
17007,24.60182920028509,371.0,1462.0,588.0,2421.0
17008,38.4545185901475,973.0,3795.0,1147.0,5915.0
17009,40.48147724577254,1092.0,4171.0,1292.0,6555.0
17010,10.618380290797651,52.0,301.0,98.0,451.0
17011,16.355427233796124,178.0,672.0,220.0,1070.0
17012,20.54872258803452,283.0,1183.0,223.0,1689.0
17013,32.507691397575435,495.0,2694.0,1038.0,4227.0
17014,4.949747468305833,9.0,62.0,27.0,98.0
17015,71.94963516238286,3603.0,13250.0,3854.0,20707.0
17016,16.240381768911714,155.0,681.0,219.0,1055.0
17018,13.573871960498227,103.0,472.0,162.0,737.0
17019,25.38208029299411,418.0,1576.0,583.0,2577.0
17020,35.78407467016578,887.0,3358.0,877.0,5122.0
17021,7.158910531638177,41.0,136.0,28.0,205.0
17022,53.93746378909561,2062.0,7516.0,2059.0,11637.0
17023,102.39018507650037,5763.0,27738.0,8434.0,41935.0
17024,11.146748404803978,78.0,319.0,100.0,497.0
17025,21.219095173922945,290.0,1160.0,351.0,1801.0
17026,13.910427743243556,150.0,479.0,145.0,774.0
17027,31.2929704566377,547.0,2496.0,874.0,3917.0
17028,9.912113800799505,50.0,253.0,90.0,393.0
17029,8.06225774829855,33.0,164.0,63.0,260.0
17030,15.612494995995995,136.0,644.0,195.0,975.0
17031,8.366600265340756,51.0,166.0,63.0,280.0
17032,26.89795531262553,322.0,1992.0,580.0,2894.0
17033,45.94834055763059,1415.0,5524.0,1506.0,8445.0
17034,55.233594849511654,1716.0,7861.0,2626.0,12203.0
17035,13.35102992281869,95.0,438.0,180.0,713.0
17036,28.50438562747845,400.0,1995.0,855.0,3250.0
17037,6.422616289332565,17.0,104.0,44.0,165.0
17038,11.661903789690601,101.0,369.0,74.0,544.0
17039,25.104780421266383,300.0,1553.0,668.0,2521.0
17040,13.638181696985855,134.0,443.0,167.0,744.0
17041,9.300537618869138,50.0,215.0,81.0,346.0
17042,13.143439428094915,86.0,431.0,174.0,691.0
17043,7.176350047203662,17.0,143.0,46.0,206.0
17044,52.29961758942411,1927.0,7115.0,1899.0,10941.0
17046,15.386682553429118,114.0,581.0,252.0,947.0
17047,55.072679252057455,1856.0,8143.0,2133.0,12132.0
17048,56.50884886458049,1891.0,8390.0,2492.0,12773.0
17049,37.259227045122664,1133.0,3742.0,678.0,5553.0
17050,15.787653403846944,156.0,647.0,194.0,997.0
17051,8.573214099741124,33.0,187.0,74.0,294.0
17052,6.652067347825035,28.0,108.0,41.0,177.0
17054,11.067971810589327,37.0,292.0,161.0,490.0
17055,7.158910531638177,21.0,124.0,60.0,205.0
17056,24.464259645450134,383.0,1505.0,506.0,2394.0
17057,17.902513789968157,212.0,743.0,327.0,1282.0
17058,7.92148975887743,32.0,165.0,54.0,251.0
17060,11.715374513859981,63.0,335.0,151.0,549.0
17061,8.215838362577491,35.0,177.0,58.0,270.0
17062,51.55094567512802,1468.0,6674.0,2488.0,10630.0
17063,7.968688725254614,42.0,166.0,46.0,254.0
17064,10.14889156509222,41.0,241.0,130.0,412.0
17065,10.464224768228174,71.0,252.0,115.0,438.0
17066,110.30639147393046,8697.0,31955.0,8018.0,48670.0
17067,16.91892431568863,186.0,729.0,230.0,1145.0
17068,8.52936105461599,26.0,177.0,88.0,291.0
17069,11.521718621802913,77.0,317.0,137.0,531.0
17070,6.48074069840786,16.0,107.0,45.0,168.0
17071,19.371370627810517,264.0,907.0,330.0,1501.0
17073,26.362852652928137,510.0,1826.0,444.0,2780.0
17074,14.150971698084906,122.0,523.0,156.0,801.0
17075,10.8397416943394,64.0,320.0,86.0,470.0
17076,6.819090848492928,34.0,110.0,42.0,186.0
17077,15.548311805466213,173.0,571.0,223.0,967.0
17078,11.113055385446435,72.0,316.0,106.0,494.0
17079,163.1533021424942,16894.0,71588.0,17994.0,106476.0
17080,7.0178344238090995,25.0,125.0,47.0,197.0
17081,10.344080432788601,54.0,297.0,77.0,428.0
17082,11.916375287812984,74.0,361.0,133.0,568.0
17083,33.32791622649097,736.0,2891.0,816.0,4443.0
17084,9.082951062292475,56.0,208.0,66.0,330.0
17085,9.836157786453,42.0,234.0,111.0,387.0
