source_idx,target_idx,ratio
60,46,0.0049958868321436
60,47,0.0143406740448288
60,48,0.0054195200199913
60,49,0.0082371011463932
60,50,0.0044210820955901
60,51,0.0078061714464402
60,52,0.0121334680372363
60,53,0.4934008784217931
60,54,0.091604298807766
60,56,0.0032635748185618
60,57,0.0028175811264019
60,58,0.0068822211413953
60,60,1.9024128057295757
60,61,0.0077056468421392
60,62,0.0011149825783972
60,63,0.0072262632037699
60,66,0.0058449349989955005
60,70,0.009209034421858199
60,73,0.0504402379494433
60,74,0.0029459809559638003
60,75,0.0029459809559638003
60,78,0.0221970906351729
60,79,0.0217570826319578
60,80,0.0138663939125762
60,81,0.1566145083441033
60,82,0.001591100950966
60,84,0.0814027349717863
60,88,0.0047678492882742
60,90,0.0040646400149934
60,94,0.0013548800049978
60,95,0.0057123830136399
60,96,0.0016354692855717
60,154,0.0016354692855717
61,1,0.0976605072604339
61,5,0.0397352892747768
61,11,0.0607934527543203
61,13,0.0012527527238577
61,14,0.0035200894311554
61,15,0.0036995049320235
61,16,0.0053110886576174
61,18,0.0403944764900721
61,19,0.0012527527238577
61,23,0.0016115837255939
61,26,0.0116366684815505
61,27,0.0064431791201567
61,33,0.1125180227650704
61,37,0.0026849209485835
61,44,0.0024467522081657
61,45,0.0071608411236292
61,47,0.0056080106375849
61,50,0.0031025051898694
61,51,0.0050110108954308005
61,52,0.0012527527238577
61,53,0.0103807599754738
61,54,0.0014321682247258
61,57,0.0094869310704765
61,58,0.0033406739302872
61,59,0.0012527527238577
61,60,0.005787426138453
61,61,0.2152805017025445
61,63,0.0031025051898694
61,66,0.0034613361916057
61,70,0.0014321682247258
61,78,0.0012527527238577
61,79,0.0014321682247258
61,80,0.0068607633614426
61,81,0.0018497524660117
61,84,0.0088899313283224
61,92,0.0048935044163315
61,157,0.0010586721173832
62,1,0.001720197674832
62,4,0.0802757492800509
62,5,0.1158255057418135
62,7,0.001146798449888
62,10,0.00286699612472
62,11,0.001146798449888
62,17,0.001146798449888
62,19,0.00286699612472
62,21,0.0057338500373306
62,24,0.026376364347424002
62,26,0.0051605930244960005
62,28,0.0206423720979841
62,29,0.006307391474384
62,30,0.009747786824048
62,34,0.0177753759732641
62,36,0.0051605930244960005
62,38,0.1639893340917978
62,39,0.062499946670459
62,40,0.0246558822483734
62,41,0.012041383723824
62,42,0.0206422298858747
62,46,0.0154817790734881
62,49,0.0378443488463042
62,50,0.0258026806982614
62,51,0.002293596899776
62,52,0.0154817790734881
62,53,0.00573399224944
62,54,0.017775375973264
62,56,0.00286699612472
62,60,0.0063072492622746005
62,62,0.0258026806982614
62,66,0.001146798449888
62,68,0.001720197674832
62,70,0.001720197674832
62,73,0.003440395349664
62,75,0.01720197674832
62,78,0.0183486329860987
62,79,0.0733935364596295
62,80,0.002293596899776
62,81,0.00860098837416
62,82,0.003440395349664
62,84,0.008027589149216
62,85,0.0659404842322323
62,94,0.004587193799552
62,95,0.005160593024496
63,1,0.0050315162195639
63,5,0.1220653732748642
63,11,0.0077390360996802
63,12,0.0014683544315335
63,13,0.0057845722454693
63,15,0.0070618826888283
63,16,0.0270650131305141
63,18,0.0011225201509365
63,19,0.0210337972629074
63,22,0.0040435061666944
63,26,0.025843598548676
63,33,0.0039376162080771
63,37,0.0411276872710175
63,39,0.0017841102216258
63,47,0.0172273870762889
63,48,0.0015291266543938
63,51,0.0098986489311732
63,53,0.0059140464750502
63,57,0.0024385452574526
63,58,0.0357380091470965
63,60,0.002150315843519
63,61,0.0020493706064468
63,63,0.3609775245087857
63,66,0.114384853511257
63,70,0.0872579971813264
63,74,0.0192441270778853
63,78,0.0016651862504566
63,79,0.0010869956307118
63,80,0.0492801658947242
63,81,0.0024577316885169
63,83,0.0011984683394606
63,87,0.0015940004895957
63,88,0.0032130891746806
63,90,0.0043553426383269
64,2,0.0086589907328856
64,4,0.0243288130299535
64,5,0.0928273069656
64,7,0.0676490905228385
64,8,0.105682667105613
64,17,0.0051429647356309
64,19,0.0016734829971595
64,21,0.0031779059913833
64,24,0.0038329255727991
64,26,0.0017706749128555
64,27,0.0019650587442476
64,36,0.0824695094070986
64,40,0.0122256643870531
64,46,0.0011156553314396
64,54,0.0017706749128555
64,64,0.0986040708523203
64,66,0.0013100391628317
64,68,0.1200130230132635
64,73,0.0012128472471357
64,75,0.0024256944942714
64,81,0.0016734829971595
64,85,0.0028863302442952
64,94,0.0066220639013983
65,3,0.0037530711617712
65,5,0.0161025490524106
65,9,0.0096866711341943
65,24,0.0021327753878226
65,25,0.0425650608761266
65,31,0.1771583993685163
65,32,0.0021327753878226
65,41,0.0042655507756452
65,49,0.0021327753878226
65,53,0.0016202957739485
65,54,0.0016202957739485
65,65,0.0221492076252412
65,69,0.0102167025028169
65,73,0.0016202957739485
65,89,0.1855939940741481
65,101,0.0044668425215451
65,105,0.002448390725463
65,108,0.0073451721763891
65,113,0.0033438464654719
65,121,0.032532572736211
66,1,0.003756031122281
66,5,0.1596900748726243
66,11,0.0078192953442268
66,12,0.0015290971131778
66,13,0.0024758076211509
66,15,0.0057529405463928
66,16,0.1458240176900532
66,18,0.0010792578328506
66,19,0.0597406923640325
66,22,0.0022537576245296
66,26,0.0426582782857666
66,33,0.0028705799522412
66,37,0.0204484153329948
66,39,0.0010804056902675
66,47,0.0134998000462586
66,48,0.0014355769404748
66,50,0.001186703328427
66,51,0.0128507168837772
66,53,0.0033030201306701
66,57,0.0035011463621815
66,58,0.0635297999039845
66,60,0.0034664085719333
66,61,0.0018116512783793
66,63,0.1361724700474913
66,66,0.1704178898773987
66,70,0.0772410473691455
66,74,0.0123583766722507
66,78,0.0018166958096589
66,79,0.001410777178915
66,80,0.0264435537943529
66,81,0.0018634558960104
66,88,0.0033561236395888
66,90,0.0060647650757250995
67,1,0.0016891101503426
67,3,0.0145093201537196
67,5,0.0042227753758565
67,19,0.0016891101503426
67,24,0.0020878053243371
67,25,0.0016891101503426
67,27,0.0023027748257259
67,32,0.378177321734149
67,36,0.0016891101503426
67,54,0.0016891101503426
67,55,0.037309840565283
67,67,0.1100657301391277
67,76,0.0016891101503426
67,81,0.0016891101503426
67,84,0.0045296077135482
67,89,0.0039918849760685
67,136,0.0022365498680658
67,154,0.0011182749340329
68,2,0.0094930738707503
68,4,0.0249501765437381
68,5,0.0973598377323669
68,7,0.09661460611443
68,8,0.1935301730534632
68,17,0.0023641694220538
68,19,0.0010519287973964
68,21,0.0022211561613322
68,24,0.0035095612425359
68,30,0.0019903173297109
68,36,0.09312630894592921
68,40,0.0064639817987438
68,49,0.0014057036477431
68,50,0.00173000550245
68,53,0.0012407339942965
68,54,0.0011692273639357
68,56,0.0030899172140146
68,62,0.0013799889535607
68,64,0.0571721718942249
68,66,0.0010977207335749
68,68,0.1464546780245833
68,75,0.0026683940347645
68,78,0.0016622571735466
68,79,0.0013103614739286
68,81,0.0013341970173822
68,85,0.0049811340684538
68,89,0.0014514955839216
69,3,0.0033906381043534
69,5,0.0084126433022263
69,9,0.0318273502394152
69,24,0.0016633430728481
69,25,0.0755221312266558
69,30,0.0016633430728481
69,31,0.0167933106251244
69,39,0.0016633430728481
69,43,0.0016953190521767
69,50,0.0016633430728481
69,53,0.0016953190521767
69,54,0.0016953190521767
69,65,0.0167293586664674
69,69,0.0520750535449616
69,79,0.0016633430728481
69,89,0.5593921247900095
69,104,0.0021751561246928
69,115,0.0021629184042091
69,121,0.0021629184042091
70,1,0.0016019223067681
70,5,0.1846215458550255
70,11,0.0062074489387264
70,12,0.0040048057669202
70,13,0.0018021625951141
70,15,0.0032038446135362
70,16,0.0788946736083298
70,19,0.1597917501001201
70,22,0.0028033640368442
70,26,0.043652382859431196
70,33,0.0022026431718061
70,37,0.0084100921105326
70,47,0.0062074489387264
70,49,0.001201441730076
70,51,0.0080096115338404
70,53,0.001201441730076
70,56,0.001201441730076
70,57,0.0026031237484981
70,58,0.0446535843011611
70,60,0.006007208650380401
70,61,0.0024028834601521
70,63,0.1121345614737686
70,66,0.1495794953944733
70,70,0.1391670004004806
70,74,0.0110132158590308
70,78,0.0014016820184221
70,80,0.0110132158590308
70,81,0.0014016820184221
70,88,0.001201441730076
70,90,0.0024028834601521
71,1,0.0013366966146404
71,5,0.0173770559903252
71,15,0.0013366966146404
71,16,0.0026733932292808
71,19,0.0013366966146404
71,20,0.0858003678685088
71,23,0.0550565765150343
71,26,0.0040100898439212
71,33,0.0040100898439212
71,37,0.0013366966146404
71,43,0.0024564569693081
71,44,0.0831971327488362
71,47,0.0013366966146404
71,54,0.0013366966146404
71,60,0.0040100898439212
71,61,0.0026733932292808
71,71,0.0358738723353188
71,72,0.0066834830732021
71,77,0.0564283521844789
71,80,0.0024564569693081
71,81,0.0013366966146404
71,83,0.0026733932292808
71,84,0.0013366966146404
71,86,0.0147036627610447
71,88,0.0053467864585617
71,90,0.0013366966146404
71,92,0.4431225436007265
71,93,0.0133669661464041
71,130,0.0017567221392684
71,142,0.0032309655740618
71,153,0.0193857934443708
71,154,0.0032309655740618
72,1,0.0011521914472182
72,5,0.0457035560468696
72,12,0.0057609572360912
72,16,0.001920319078697
72,20,0.0028804786180456
72,22,0.0046087657888729
72,23,0.0088334677620065
72,26,0.0080653401305276
72,33,0.001920319078697
72,44,0.0168988078925342
72,51,0.0011521914472182
72,60,0.0011521914472182
72,66,0.0017282871708273
72,71,0.0024964148023061
72,72,0.1664892304513324
72,77,0.0042247019731335
72,81,0.0011521914472182
72,83,0.1954872653755101
72,90,0.0024964148023061
72,92,0.0313011249305215
72,93,0.3024491901634181
72,154,0.0011202495061072
72,157,0.0015683493085501
73,1,0.0013802451736066
73,4,0.00207036776041
73,5,0.0445130565067421
73,11,0.0013802451736066
73,24,0.0017253064670083
73,26,0.0034506129340166
73,29,0.0013802451736066
73,35,0.0034506129340167
73,37,0.0013802451736066
73,39,0.0072463370474107
73,46,0.00207036776041
73,47,0.0013802451736066
73,49,0.0017253064670083
73,50,0.0055209806944267
73,52,0.0065561645746317
73,53,0.0707381637790501
73,54,0.3029676069408151
73,56,0.0017253064670083
73,60,0.040717432165299494
73,70,0.0017253064670083
73,73,0.1932391632445718
73,78,0.0203587659686255
73,79,0.0044857968142217
73,81,0.0434781220564156
73,82,0.00207036776041
73,84,0.1328496954511072
73,95,0.0069012258680334
74,1,0.003579098067287
74,5,0.1088045812455257
74,11,0.0064423765211166
74,12,0.0042949176807444
74,13,0.003579098067287
74,15,0.0014316392269148
74,16,0.052970651395847904
74,19,0.0157480314960629
74,22,0.0100214745884037
74,26,0.0314960629921258
74,28,0.0014316392269148
74,37,0.0393700787401574
74,39,0.0014316392269148
74,47,0.0264853256979241
74,51,0.0329277022190406
74,53,0.003579098067287
74,56,0.0014316392269148
74,57,0.003579098067287
74,58,0.3099498926270578
74,59,0.003579098067287
74,60,0.003579098067287
74,61,0.0028632784538296
74,63,0.050823192555476
74,66,0.0372226198997852
74,70,0.0300644237652111
74,74,0.0336435218324982
74,80,0.1231209735146743
74,87,0.0336435218324982
74,88,0.003579098067287
74,90,0.0157480314960629
75,1,0.0066929457410896
75,2,0.0019719091426883
75,4,1.4550152826167306
75,5,1.9862615534388552
75,8,0.0012853557958075
75,11,0.0105274734249716
75,16,0.0062004897889587
75,19,0.005616106705396799
75,21,0.0032572649384958
75,22,0.0049125915479677
75,24,0.0082352125633928
75,26,0.027111802461458098
75,28,0.0048932819103687
75,29,0.0028103293585379
75,30,0.0067386117971036
75,33,0.0044085416654598
75,34,0.0029531585926988
75,36,0.008942924454852
75,38,0.0086779519662239
75,39,0.1015424756371144
75,40,0.014785984504749
75,41,0.002911650314662
75,42,0.005644360610985701
75,46,0.0147610049217371
75,47,0.0025425054905745996
75,49,0.008535184157092101
75,50,0.0095060033099943
75,51,0.018651095107363798
75,52,0.0114721654474403
75,53,0.0071525172638351
75,54,0.009148943260323901
75,56,0.12153549481039491
75,58,0.0050192287577742
75,60,0.0177714355317546
75,61,0.001107434472262
75,62,0.0102185339231203
75,64,0.0017028948862759
75,70,0.001772264067346
75,73,0.0012771711647069
75,75,1.9501658536617064
75,78,0.0206239286027567
75,79,0.0174236264204297
75,81,0.019736380266621202
75,82,0.0019134280244168
75,84,0.0069885768712773
75,85,0.0216210081805993
75,90,0.0018457241204367
75,94,0.001772264067346
75,113,0.0016778729207434
75,158,0.0011905712543957
76,1,0.0051581681985758
76,5,0.009284600847563801
76,11,0.0010316336397151
76,12,0.0010316336397151
76,14,0.0010316336397151
76,15,0.0010316336397151
76,16,0.0010316336397151
76,18,0.0041265345588606
76,19,0.0010316336397151
76,22,0.0010316336397151
76,23,0.0010316336397151
76,26,0.0041265345588606
76,27,0.6292923419214821
76,31,0.0010316336397151
76,32,0.0041265345588606
76,33,0.0030949009191455
76,43,0.0825304873574689
76,51,0.0020632672794303
76,55,0.0010316336397151
76,57,0.0020632672794303
76,66,0.0020632672794303
76,67,0.0020632672794303
76,70,0.0010316336397151
76,75,0.0010316336397151
76,76,0.068087718311329
76,78,0.0010316336397151
76,83,0.0020632672794303
76,84,0.0010316336397151
76,86,0.0092847027574365
76,91,0.0257908409928793
76,92,0.0020632672794303
76,93,0.0030949009191454
76,95,0.0010316336397151
76,128,0.0013334906821765
76,130,0.0013334906821765
77,5,0.008241921106569
77,11,0.002747307035523
77,17,0.005494614071046
77,18,0.002747307035523
77,20,0.0302203773907533
77,22,0.002747307035523
77,23,0.0219784562841842
77,26,0.002747307035523
77,27,0.002747307035523
77,33,0.002747307035523
77,44,0.1098922814209211
77,50,0.002747307035523
77,57,0.002747307035523
77,60,0.008241921106569
77,71,0.0302203773907533
77,72,0.002747307035523
77,77,0.1181342025274902
77,80,0.005494614071046
77,84,0.002747307035523
77,86,0.0219784562841842
77,92,0.500009880465191
77,93,0.010989228142092
77,147,0.0035911122056545
77,153,0.0143644488226182
77,157,0.0035911122056545
78,1,0.0021622809030238
78,4,0.0014969637020934
78,5,0.0768449328461767
78,11,0.0038255739053498
78,19,0.0011643051016282
78,21,0.002494939503489
78,22,0.0014969637020934
78,24,0.0023286102032564
78,26,0.0013306344018608
78,29,0.001663293002326
78,30,0.0021622809030238
78,34,0.0014969637020934
78,36,0.0011643051016282
78,38,0.0049899108525266
78,39,0.0091481115127931
78,41,0.0013306344018608
78,42,0.0011643051016282
78,46,0.0051562401527592
78,49,0.0031602567044194
78,50,0.0158016019775831
78,52,0.0374249205365987
78,53,0.0116431147073792
78,54,0.2410174614556603
78,56,0.0021622809030238
78,60,0.0214567981854915
78,62,0.0021622809030238
78,66,0.001663293002326
78,73,0.0148035624850903
78,75,0.0013306344018608
78,78,0.2692999708326619
78,79,0.0272781963114383
78,81,0.0956423729608618
78,82,0.0049899108525266
78,84,0.0156349542218644
78,95,0.0916505652919251
79,1,0.00260860451547
79,4,0.0089437869101826
79,5,0.0875736415901819
79,11,0.0018632889396214
79,19,0.0016769600456592
79,21,0.0048444618552038
79,24,0.0154652981988577
79,26,0.0011179733637728
79,28,0.0661449249064165
79,29,0.0117385415439912
79,30,0.0108069417680864
79,34,0.0104342839801621
79,38,0.0462090740696459
79,39,0.0974467041931599
79,41,0.0027949334094321
79,42,0.0054034038431842
79,46,0.041736599593777
79,49,0.0169557505749312
79,50,0.099867504915771
79,51,0.001304302257735
79,52,0.0177009320690619
79,53,0.005776195712826299
79,54,0.0734132266698367
79,56,0.0033539200913185
79,57,0.001304302257735
79,60,0.006335182394712801
79,62,0.0260855982156404
79,63,0.0020496178335835
79,66,0.0011179733637728
79,73,0.0037265778792428
79,75,0.0029812623033942
79,78,0.0480711562738064
79,79,0.1980569324382336
79,80,0.0011179733637728
79,81,0.0150925063292157
79,82,0.0076394846524478
79,84,0.0121112887197271
79,94,0.0022359467275457
79,95,0.0027948887155261
80,1,0.0057226722464539
80,5,0.10808391587558899
80,11,0.0164970114139739
80,12,0.0036744114701398
80,13,0.0111368302444168
80,15,0.0112491095704038
80,16,0.0253232948719905
80,18,0.0034676820980714
80,19,0.0087097536918834
80,22,0.0033123341529034
80,24,0.0010879622193797
80,26,0.0297544727607343
80,27,0.0010599017915116
80,30,0.0010479027613642
80,33,0.0077049195497
80,37,0.1124847764655913
80,45,0.0013326446366479
80,47,0.0990255884771997
80,48,0.0019426392194055
80,51,0.0207924761341545
80,53,0.007107375371264601
80,57,0.006499562430352
80,58,0.040973678792056295
80,59,0.0012938640721277
80,60,0.0072267262259905
80,61,0.0032257831548812
80,63,0.0535164267475007
80,66,0.0298599062450701
80,70,0.0140212240650743
80,74,0.019050171819341
80,78,0.0020718074624338
80,79,0.0016158819313488
80,80,0.2683308130354756
80,81,0.0023137064056239
80,83,0.0020064710506283
80,87,0.0399907739118666
80,88,0.0132424907699623
80,90,0.008908621630407
81,4,0.0042923812548768
81,5,0.14281566128777512
81,11,0.004214356334552
81,22,0.0012486981732006
81,24,0.0031217267175013
81,26,0.0031217267175012997
81,28,0.0013267418090256
81,29,0.0014047854448506
81,30,0.0010926109015505
81,34,0.0014828290806757
81,37,0.0010926109015505
81,38,0.0013267418090256
81,39,0.041361966626258
81,41,0.0011706545373755
81,42,0.0010926109015505
81,46,0.0030437017971764
81,49,0.0024973963464012
81,50,0.0069457900109274
81,52,0.1265790103756301
81,53,0.017403618495982
81,54,0.0650866517365631
81,56,0.0022632654389261
81,60,0.13602311379246831
81,62,0.0020291345314509
81,73,0.017949587067754
81,75,0.0014828103651755
81,78,0.090446584961156
81,79,0.0126428257021536
81,81,0.2518256830076752
81,82,0.0014828290806757
81,84,0.010769928166354
81,95,0.0277824488547021
82,1,0.0010940919037199
82,2,0.0016411378555798
82,4,0.0021881838074398
82,5,0.060175054704594604
82,7,0.0010940919037199
82,10,0.0038293216630196
82,11,0.0010940919037199
82,19,0.0016411378555798
82,21,0.0060175054704595
82,24,0.0251641137855578
82,26,0.0010940919037199
82,28,0.0027352297592997
82,29,0.0224288840262582
82,30,0.0235229759299781
82,32,0.0010940919037199
82,34,0.0032822757111597
82,35,0.0049234135667396
82,36,0.0016411378555798
82,38,0.0224288840262581
82,39,0.0136761487964989
82,41,0.0032822757111597
82,42,0.0016411378555798
82,46,0.0678336980306345
82,49,0.0109409190371991
82,50,0.050328227571116
82,52,0.0060175054704595
82,53,0.0032822757111596
82,54,0.1121444201312907
82,56,0.0016411378555798
82,60,0.0071115973741793
82,62,0.0054704595185995
82,70,0.0010940919037199
82,73,0.0060175054704595
82,78,0.0153172866520787
82,79,0.0393873085339168
82,80,0.0010940919037199
82,81,0.0060175054704595
82,82,0.0596280087527352
82,84,0.007111597374179299
82,90,0.0016411378555798
82,94,0.0043763676148796
83,1,0.001719630120237
83,5,0.0868971134786108
83,12,0.1142261289295866
83,16,0.0029177207037153
83,19,0.0023256756613443
83,22,0.0246240687939236
83,23,0.0025371921781812
83,26,0.0113748602936758
83,39,0.0014236075990515
83,44,0.0045388443208674
83,51,0.0088377519508163
83,58,0.0097537366765237
83,70,0.0015786191090124
83,72,0.141676034914561
83,83,0.3605389571632105
83,90,0.0140245594736784
83,92,0.0040173047841087
83,93,0.1512650351837981
84,1,0.013103930489804499
84,4,0.0012051628148387
84,5,0.2051781937431309
84,11,0.0335887194301526
84,18,0.007954613841135199
84,24,0.0011524540049682
84,26,0.0022186254703971996
84,32,0.0012051628148387
84,33,0.0089899796093245
84,35,0.1092597469088197
84,37,0.0012234910277324
84,38,0.0011524540049682
84,39,0.0156922155276723
84,45,0.0022711764867944
84,46,0.0069166523141815
84,47,0.0011721014888982
84,49,0.0013594344752582
84,50,0.012486071775052999
84,52,0.0148566307610705
84,53,0.1835490692453819
84,54,0.2619269754682361
84,56,0.0011310778901906
84,57,0.0010875475802066
84,60,0.1061407726161808
84,61,0.0055372746872879
84,66,0.0012051628148387
84,73,0.0741621737123564
84,78,0.0377783793494651
84,79,0.0169998029958607
84,80,0.004909367421178
84,81,0.0298108358176105
84,82,0.003665960427614
84,84,2.979941532442587
84,95,0.006766593036886599
85,4,0.3029895811174634
85,5,0.1445780807593276
85,7,0.0022311414595067
85,8,0.0040160546271122
85,11,0.0026773697514081
85,24,0.0017849131676054
85,26,0.0031235980433094
85,28,0.0058009677947176
85,29,0.0017849131676054
85,30,0.0035698263352108
85,34,0.0111557072975339
85,36,0.0151717619246458
85,38,0.011155707297533799
85,39,0.0102632507137311
85,40,0.073181554055111
85,41,0.0017849131676054
85,42,0.001338684875704
85,49,0.0022311414595067
85,50,0.0040160546271122
85,52,0.0040160546271122
85,54,0.0044622829190134
85,56,0.0124943921732379
85,60,0.0035698263352108
85,62,0.0290048389735881
85,63,0.001338684875704
85,70,0.0017849131676054
85,73,0.0035698263352108
85,75,0.025435012638377098
85,78,0.0062471960866189
85,79,0.0062471960866189
85,81,0.0035698263352108
85,84,0.001338684875704
85,85,0.161535783501177
85,94,0.0017849131676054
86,1,0.0057664861223151
86,4,0.0028832430611575
86,5,0.0270691867525948
86,11,0.0027799139237813
86,16,0.0038001852721905
86,18,0.0019000926360952
86,20,0.0703034275355253
86,22,0.0027799139237813
86,23,0.0289847926103876
86,26,0.0019000926360952
86,27,0.0647701937823007
86,33,0.0019000926360952
86,43,0.0230698227946847
86,44,0.03936507707855
86,45,0.0019000926360952
86,51,0.0019000926360952
86,56,0.0019000926360952
86,61,0.0038001852721905
86,71,0.0137840515216254
86,72,0.0028832430611575
86,76,0.0134917935057221
86,77,0.0122803771042577
86,78,0.0020621503984681
86,83,0.0019000926360952
86,86,0.0795936311576409
86,88,0.0137840515216254
86,90,0.0038001852721904
86,91,0.0104018921698121
86,92,0.2034592268210305
86,93,0.0133006484526667
86,142,0.005803884067478
86,153,0.0023898672068222
87,1,0.0061704469331252
87,4,0.0015426117332813
87,5,0.1156958799960982
87,11,0.0107982821329692
87,12,0.0277670111990635
87,13,0.0061704469331252
87,15,0.0061704469331252
87,16,0.0092556703996878
87,19,0.0123408938662505
87,22,0.0354800698654702
87,23,0.0015426117332813
87,26,0.0231391759992195
87,33,0.0030852234665626
87,36,0.0015426117332813
87,37,0.0262243994657823
87,39,0.0015426117332813
87,47,0.0277670111990636
87,51,0.0215965642659382
87,53,0.0107982821329691
87,54,0.0061704469331252
87,57,0.0030852234665626
87,58,0.0570766341314084
87,59,0.0092556703996878
87,60,0.0030852234665626
87,61,0.0030852234665626
87,63,0.0431931285318768
87,66,0.0185113407993758
87,70,0.0107982821329692
87,74,0.0123408938662505
87,75,0.0030852234665626
87,80,0.2190506970911305
87,83,0.0015426117332813
87,84,0.0030852234665626
87,87,0.1064402095964107
87,88,0.0030852234665626
87,90,0.0431931285318767
88,1,0.0038870844004211
88,5,0.1258433944472292
88,11,0.0102035965511055
88,12,0.005830626600631701
88,13,0.106893157619609
88,15,0.0281813619030534
88,16,0.0184636509020003
88,18,0.0038870844004211
88,19,0.0140906809515267
88,22,0.0170059942518426
88,23,0.0043729699504738
88,24,0.0019435422002105
88,26,0.0315823856595297
88,33,0.0087459399009476
88,37,0.0413002717544749
88,39,0.0019435422002105
88,44,0.0048588555005264
88,46,0.0014576566501579
88,47,0.2205818842781706
88,49,0.0014576566501579
88,51,0.0106894821011581
88,53,0.0077741688008422
88,54,0.0014576566501579
88,56,0.0019435422002105
88,57,0.0043728824035278
88,58,0.0247801630526847
88,60,0.0097177110010529
88,61,0.0024294277502632
88,63,0.0286671599061601
88,66,0.0097177110010529
88,70,0.0170059942518426
88,71,0.0014576566501579
88,72,0.0014576566501579
88,74,0.0043729699504738
88,77,0.0019435422002105
88,78,0.0024294277502632
88,80,0.0306107021063707
88,81,0.0043729699504738
88,84,0.0014576566501579
88,87,0.0077741688008423
88,88,0.0689946975441243
88,90,0.0058306266006317
88,92,0.0111753676512108
88,156,0.0011911637466696
89,5,0.0109706259613817
89,9,0.0426626887243375
89,21,0.0011858057810751
89,24,0.0011058989694927
89,25,0.0875915095975063
89,31,0.0287683897937829
89,65,0.0096429901310546
89,69,0.0559859738618945
89,89,0.6078875470774544
89,105,0.0010980677386531
89,108,0.0030098972427467
89,121,0.0019713508951914
90,1,0.0064938948042435
90,4,0.0012039416526435
90,5,0.2358691503017899
90,11,0.0078575129152374
90,12,0.0834985977577341
90,13,0.0012039416526435
90,16,0.0446899291499007
90,19,0.0137912161246541
90,22,0.2271349014204712
90,26,0.0661740885498191
90,33,0.0040884580897678005
90,37,0.0043841533145516
90,39,0.0027534915475084
90,47,0.0045700347508252
90,51,0.0782061904776191
90,53,0.0016019598507113
90,56,0.0019263066442296
90,57,0.0035020615170177002
90,58,0.207599380260012
90,59,0.019460372616430202
90,60,0.0027796965254316
90,61,0.0029942798780371
90,63,0.008980367869501401
90,66,0.0098362546891121
90,70,0.0076741032435739005
90,74,0.0033685648627917
90,80,0.0064152546966752995
90,83,0.0088730761931986
90,87,0.0079410713782271
90,88,0.0030204848559603004
90,90,0.9148705643287498
91,1,0.007748364235044
91,4,0.0011920560361606
91,5,0.0149007004520075
91,11,0.0023841120723212
91,16,0.0011920560361606
91,18,0.0041721961265621
91,23,0.0011920560361606
91,26,0.0017880840542409
91,27,0.5852969831663764
91,32,0.005960280180803
91,33,0.0035761681084818
91,43,0.0554306056814688
91,47,0.0011920560361606
91,61,0.0047682241446424
91,63,0.0017880840542409
91,76,0.073311371794805
91,80,0.0017880840542409
91,83,0.0011920560361606
91,86,0.0095364482892849
91,91,0.0023841120723212
91,92,0.0047682241446424
91,154,0.0016060305412258
92,1,0.0029419473787465
92,5,0.0291205208650248
92,11,0.002612052635873
92,20,0.0734325902135675
92,23,0.0487826289214898
92,26,0.001836350505128
92,27,0.0030904590363214
92,33,0.0035698188897838
92,44,0.0720338519406423
92,47,0.0014588739165992
92,61,0.0055347493442399
92,71,0.0292573186712842
92,72,0.0094862899585915
92,77,0.0645361017492366
92,83,0.0029585193001818
92,86,0.0085143127145184
92,88,0.0054224689012003
92,92,0.511019192691356
92,93,0.0141951900837979
92,142,0.0019285403310851
92,153,0.0023520323781746
92,157,0.0018766452456042
93,1,0.0027857979582852
93,5,0.1309410379501019
93,12,0.011079176839598701
93,16,0.001119627386363
93,19,0.001119627386363
93,20,0.0022534980304539
93,22,0.0119179821907427
93,23,0.013718296171786699
93,26,0.0190327061614055
93,44,0.028411571126464398
93,51,0.0157040351081995
93,58,0.0024091795524794
93,61,0.0011738577506396
93,71,0.0014928365151507
93,72,0.4432201407258759
93,77,0.0087043461561812
93,80,0.0011738577506396
93,83,0.1923574303412415
93,90,0.0125238896080241
93,92,0.047751157232708
93,93,2.5952913722492634
93,142,0.0012126156743564
93,153,0.0029982112467129996
93,154,0.0069907974493196995
93,157,0.0039708545425301
94,2,0.0154675014794778
94,4,0.0192371298940988
94,5,0.0712701621075327
94,7,0.0017588897025641
94,8,0.0212747559199379
94,10,0.0027881739055241
94,17,0.0326938926615197
94,21,0.0203769358190362
94,24,0.1039227104574085
94,26,0.0017588897025641
94,28,0.00205856840592
94,29,0.01625858299803
94,30,0.0052766691076924
94,34,0.0035177794051283
94,35,0.00102928420296
94,36,0.0553049075427695
94,38,0.0046969029597662
94,39,0.0073352375136125
94,40,0.0058760265144043
94,41,0.0082146823648946
94,42,0.0669849458065248
94,49,0.0082146823648946
94,51,0.00102928420296
94,52,0.003496837025047
94,53,0.00205856840592
94,56,0.0038174581084842
94,60,0.0027881739055241
94,62,0.0046969029597663
94,64,0.0049965816631222
94,68,0.0033469976733691
94,75,0.0057261871627262
94,78,0.1367383391476586
94,79,0.0057261871627263
94,81,0.0035177794051283
94,85,0.0066056320140084
94,94,0.0766378967905464
94,95,0.0042264425246512
95,4,0.0067182309741505
95,5,0.0780994350745008
95,11,0.0016795577435376
95,12,0.0016795577435376
95,16,0.0025193366153064
95,21,0.0016795577435376
95,22,0.0016795577435376
95,24,0.0075580098459193
95,26,0.0016795577435376
95,28,0.0016795577435376
95,29,0.0016795577435376
